time_offset	cpu_percent	cpu_user	cpu_system	memory_rss	memory_vms
549.53	4148	16602.67	1755.76	58134917120	106966917120
550.53	1118	16605.64	1763.97	58641350656	106966917120
551.53	112	16606.63	1764.1	58277748736	106966917120
552.53	100	16607.62	1764.11	58302390272	106966917120
553.53	1404	16610.25	1775.52	58080387072	106966917120
554.53	3085	16613.48	1803.16	58075242496	106966917120
555.53	1100	16616.23	1811.41	58672615424	106966917120
556.53	109	16617.22	1811.51	58297077760	106966917120
557.53	125	16618.41	1811.57	58463801344	106966917120
558.53	2474	16620.55	1834.19	58090479616	106966917120
559.53	1888	16622.32	1851.31	57970384896	107034025984
560.54	1062	16624.57	1859.68	58287370240	107101134848
561.54	100	16625.55	1859.7	58318827520	107101134848
562.54	144	16626.92	1859.77	58502328320	107101134848
563.54	3562	16630.53	1891.88	58140422144	107101134848
564.54	1502	16633.13	1904.32	58003476480	107101134848
565.54	473	16635.23	1906.95	58310037504	107101134848
566.54	101	16636.22	1906.97	58335203328	107101134848
567.54	159	16637.75	1907.03	58521325568	107101134848
568.54	4284	16641.67	1945.97	58194214912	107101134848
569.54	1035	16644.09	1953.9	58031087616	107101134848
570.54	227	16645.91	1954.35	58337034240	107168243712
571.54	101	16646.9	1954.37	58363248640	107168243712
572.54	188	16648.62	1954.53	58075885568	107168243712
573.54	4258	16651.46	1994.28	58214002688	107168243712
574.54	1062	16653.74	2002.62	58733293568	107235352576
575.54	212	16655.74	2002.74	58382675968	107235352576
576.54	200	16657.73	2002.75	58407841792	107235352576
577.54	696	16659.51	2007.93	58158522368	107235352576
578.54	3702	16661.96	2042.51	58222485504	107235352576
579.54	1056	16664.16	2050.87	58723233792	107302461440
580.54	113	16665.16	2051.0	58386489344	107302461440
581.54	99	16666.14	2051.01	58410606592	107302461440
582.55	1158	16667.95	2060.76	58186940416	107302461440
583.55	3219	16670.22	2090.72	58257195008	107302461440
584.55	1091	16672.79	2099.06	58785349632	107369570304
585.55	212	16674.79	2099.18	58410172416	107369570304
586.55	218	16676.9	2099.25	58591051776	107369570304
587.55	2496	16680.07	2121.03	58216747008	107369570304
588.55	2003	16682.79	2138.37	58089234432	107369570304
589.55	1148	16685.87	2146.77	58434404352	107302461440
590.55	201	16687.86	2146.79	58458521600	107302461440
591.55	194	16689.72	2146.87	58640973824	107302461440
592.55	3593	16692.94	2179.5	58288005120	107302461440
593.55	1445	16695.55	2191.56	58144858112	107302461440
594.55	551	16698.41	2194.21	58464096256	107302461440
595.55	200	16700.4	2194.22	58488213504	107302461440
596.55	177	16702.1	2194.29	58682724352	107302461440
597.55	4277	16705.78	2233.4	58338664448	107302461440
598.55	1040	16708.2	2241.38	58175127552	107302461440
599.55	222	16710.01	2241.79	58485719040	107302461440
600.56	100	16711.0	2241.8	58491486208	107302461440
601.56	133	16712.19	2241.94	58200104960	107369570304
602.56	4295	16716.52	2280.58	58406674432	107369570304
603.56	1129	16719.47	2288.92	58854326272	107369570304
604.56	112	16720.46	2289.05	58485907456	107369570304
605.56	100	16721.45	2289.06	58511073280	107369570304
606.56	965	16723.31	2296.86	58288017408	107302461440
607.56	3465	16726.7	2328.13	58369806336	107302461440
608.56	1105	16729.43	2336.45	58860945408	107302461440
609.56	113	16730.43	2336.58	58508779520	107302461440
610.56	122	16731.59	2336.64	58661871616	107369570304
611.56	2186	16734.55	2355.54	58312036352	107369570304
612.56	2309	16737.47	2375.74	58191683584	107369570304
613.56	1144	16740.63	2384.02	58507079680	107369570304
614.56	201	16742.62	2384.04	58537435136	107369570304
615.56	213	16744.68	2384.11	58709401600	107369570304
616.56	2551	16747.45	2406.91	58328621056	107369570304
617.56	1930	16750.17	2423.49	58219507712	107369570304
618.56	1036	16752.71	2431.32	58516692992	107369570304
619.56	100	16753.69	2431.34	58547625984	107369570304
620.56	145	16755.07	2431.41	58731651072	107436679168
621.57	3568	16758.68	2463.48	58361577472	107436679168
622.57	1509	16761.22	2476.06	58243526656	107436679168
