query	5	69	19	0.085
query	6	62	12	0.06
query	15	90	15	0.052
query	11	76	1	0.056
query	11	77	2	0.001
query	14	76	1	0.167
query	8	65	15	0.114
query	0	76	1	0.054
query	2	57	7	0.092
query	2	58	8	0.002
query	5	70	20	0.061
query	4	65	15	0.073
query	13	75	0	0.28
query	12	86	11	0.077
query	2	59	9	0.034
query	2	60	10	0.0
query	3	82	7	0.931
query	1	81	6	0.152
query	15	91	16	0.089
query	12	87	12	0.038
query	0	77	2	0.076
query	14	77	2	0.107
query	10	58	8	0.487
query	5	71	21	0.075
query	8	66	16	0.108
query	11	78	3	0.123
query	7	51	1	0.177
query	4	66	16	0.086
query	12	88	13	0.048
query	3	83	8	0.082
query	2	61	11	0.098
query	0	78	3	0.065
query	13	76	1	0.127
query	10	59	9	0.063
query	15	92	17	0.098
query	12	89	14	0.073
query	0	79	4	0.051
query	14	78	3	0.099
query	3	84	9	0.071
query	7	52	2	0.101
query	9	82	7	0.64
refresh	19	0.577
query	8	67	17	0.115
query	10	60	10	0.062
query	5	72	22	0.139
query	1	82	7	0.191
query	15	93	18	0.096
query	0	80	5	0.079
query	2	62	12	0.142
query	6	63	13	0.325
query	2	63	13	0.049
query	10	61	11	0.121
query	6	64	14	0.078
query	2	64	14	0.061
query	13	77	2	0.252
query	12	90	15	0.222
query	1	83	8	0.19
query	15	94	19	0.194
query	6	65	15	0.092
query	2	65	15	0.116
query	12	91	16	0.107
query	13	78	3	0.122
query	15	95	20	0.082
query	1	84	9	0.108
query	0	81	6	0.291
query	15	96	21	0.037
query	8	68	18	0.365
query	10	62	12	0.251
query	6	66	16	0.133
query	2	66	16	0.124
query	0	82	7	0.072
query	15	97	22	0.065
query	11	79	4	0.535
query	1	85	10	0.102
query	13	79	4	0.114
query	1	86	11	0.002
query	6	67	17	0.062
query	12	92	17	0.181
query	6	68	18	0.049
query	1	87	12	0.106
query	1	88	13	0.001
query	10	63	13	0.156
query	11	80	5	0.116
query	6	69	19	0.042
query	3	85	10	0.569
refresh	20	0.564
query	12	93	18	0.074
query	5	73	23	0.542
query	5	74	24	0.0
query	10	64	14	0.056
query	7	53	3	0.623
query	13	80	5	0.185
query	6	70	20	0.109
query	7	54	4	0.039
query	8	69	19	0.29
query	11	81	6	0.149
query	1	89	14	0.169
query	10	65	15	0.112
query	8	70	20	0.056
query	6	71	21	0.072
query	15	98	23	0.31
query	15	99	24	0.0
query	2	67	17	0.323
query	11	82	7	0.052
query	7	55	5	0.107
query	10	66	16	0.058
query	12	94	19	0.204
query	6	72	22	0.051
query	3	86	11	0.22
query	3	87	12	0.004
query	2	68	18	0.074
query	11	83	8	0.078
query	15	100	0	0.089
query	13	81	6	0.215
query	7	56	6	0.071
query	11	84	9	0.013
query	3	88	13	0.05
query	3	89	14	0.002
query	12	95	20	0.07
query	12	96	21	0.006
query	10	67	17	0.09
query	14	79	4	0.891
query	1	90	15	0.167
query	3	90	15	0.04
query	1	91	16	0.017
query	11	85	10	0.07
query	13	82	7	0.079
query	2	69	19	0.112
query	7	57	7	0.097
query	10	68	18	0.078
query	1	92	17	0.049
query	14	80	5	0.087
query	11	86	11	0.066
query	3	91	16	0.113
query	6	73	23	0.223
query	6	74	24	0.0
query	15	101	1	0.184
query	1	93	18	0.068
query	7	58	8	0.097
query	10	69	19	0.096
query	2	70	20	0.115
query	11	87	12	0.073
query	10	70	20	0.015
query	7	59	9	0.021
query	5	75	0	0.489
query	1	94	19	0.052
query	5	76	1	0.002
query	15	102	2	0.055
query	14	81	6	0.105
query	14	82	7	0.001
query	0	83	8	0.647
query	12	97	22	0.227
query	12	98	23	0.0
query	12	99	24	0.0
query	4	67	17	1.173
query	3	92	17	0.103
query	11	88	13	0.058
query	9	83	8	1.107
query	10	71	21	0.059
query	2	71	21	0.064
query	2	72	22	0.01
query	5	77	2	0.061
query	5	78	3	0.001
query	9	84	9	0.031
query	13	83	8	0.238
refresh	21	0.59
query	6	75	0	0.163
query	10	72	22	0.073
query	9	85	10	0.057
query	5	79	4	0.07
query	15	103	3	0.143
query	1	95	20	0.145
query	13	84	9	0.081
query	5	80	5	0.038
query	6	76	1	0.069
query	6	77	2	0.002
query	15	104	4	0.026
query	8	71	21	0.519
query	7	60	10	0.189
query	3	93	18	0.154
query	14	83	8	0.184
query	14	84	9	0.0
query	10	73	23	0.096
query	10	74	24	0.0
query	12	100	0	0.22
query	6	78	3	0.06
query	6	79	4	0.0
query	14	85	10	0.043
query	10	75	0	0.022
query	10	76	1	0.003
query	15	105	5	0.078
query	1	96	21	0.116
query	9	86	11	0.135
query	13	85	10	0.097
query	9	87	12	0.004
query	3	94	19	0.085
query	13	86	11	0.01
query	11	89	14	0.238
query	13	87	12	0.025
query	5	81	6	0.133
query	10	77	2	0.093
query	10	78	3	0.001
query	6	80	5	0.108
query	5	82	7	0.048
query	3	95	20	0.104
query	6	81	6	0.047
query	9	88	13	0.119
query	9	89	14	0.001
query	13	88	13	0.103
query	14	86	11	0.172
query	7	61	11	0.238
query	6	82	7	0.041
query	5	83	8	0.082
query	15	106	6	0.188
query	3	96	21	0.076
query	9	90	15	0.076
query	12	101	1	0.238
query	11	90	15	0.227
query	15	107	7	0.095
query	3	97	22	0.085
query	0	84	9	0.535
query	14	87	12	0.142
query	4	68	18	0.538
query	7	62	12	0.143
query	9	91	16	0.09
query	6	83	8	0.138
query	8	72	22	0.416
query	15	108	8	0.061
query	12	102	2	0.128
query	8	73	23	0.037
query	8	74	24	0.0
query	9	92	17	0.096
query	7	63	13	0.11
query	13	89	14	0.269
refresh	22	0.601
query	10	79	4	0.361
query	3	98	23	0.183
query	3	99	24	0.0
query	5	84	9	0.296
query	8	75	0	0.105
query	6	84	9	0.169
query	0	85	10	0.205
query	7	64	14	0.087
query	2	73	23	0.713
query	2	74	24	0.0
query	10	80	5	0.076
query	3	100	0	0.078
query	11	91	16	0.295
query	10	81	6	0.033
query	13	90	15	0.132
query	5	85	10	0.084
query	14	88	13	0.272
query	1	97	22	0.562
query	3	101	1	0.036
query	15	109	9	0.245
query	8	76	1	0.107
query	8	77	2	0.001
query	6	85	10	0.11
query	12	103	3	0.255
query	6	86	11	0.01
query	9	93	18	0.205
query	0	86	11	0.116
query	2	75	0	0.096
query	13	91	16	0.061
query	5	86	11	0.077
query	5	87	12	0.016
query	6	87	12	0.067
query	8	78	3	0.083
query	7	65	15	0.17
query	8	79	4	0.001
query	3	102	2	0.102
query	8	80	5	0.035
query	13	92	17	0.093
query	3	103	3	0.034
query	0	87	12	0.131
query	14	89	14	0.19
query	15	110	10	0.187
query	9	94	19	0.185
query	15	111	11	0.03
query	15	112	12	0.002
query	2	76	1	0.212
query	1	98	23	0.259
query	1	99	24	0.0
query	14	90	15	0.082
query	8	81	6	0.136
query	15	113	13	0.04
query	15	114	14	0.001
query	3	104	4	0.134
query	4	69	19	0.57
query	14	91	16	0.04
query	5	88	13	0.232
query	8	82	7	0.057
query	7	66	16	0.24
query	9	95	20	0.148
query	13	93	18	0.243
query	11	92	17	0.427
query	15	115	15	0.136
query	5	89	14	0.097
query	12	104	4	0.392
query	7	67	17	0.08
refresh	23	0.562
query	6	88	13	0.338
query	2	77	2	0.193
query	0	88	13	0.278
query	14	92	17	0.148
query	0	89	14	0.019
query	0	90	15	0.002
query	9	96	21	0.106
query	12	105	5	0.076
query	8	83	8	0.176
query	0	91	16	0.039
query	0	92	17	0.0
query	5	90	15	0.102
query	7	68	18	0.095
query	15	116	16	0.105
query	3	105	5	0.244
query	2	78	3	0.086
query	10	82	7	0.557
query	6	89	14	0.103
query	5	91	16	0.026
query	9	97	22	0.096
query	0	93	18	0.07
query	8	84	9	0.087
query	7	69	19	0.095
query	7	70	20	0.002
query	14	93	18	0.166
query	5	92	17	0.086
query	3	106	6	0.104
query	8	85	10	0.043
query	15	117	17	0.129
query	6	90	15	0.112
query	14	94	19	0.04
query	9	98	23	0.098
query	9	99	24	0.0
query	12	106	6	0.228
query	6	91	16	0.08
query	7	71	21	0.124
query	7	72	22	0.0
query	5	93	18	0.111
query	13	94	19	0.371
query	13	95	20	0.005
query	8	86	11	0.139
query	4	70	20	0.478
query	15	118	18	0.133
query	7	73	23	0.048
query	7	74	24	0.0
query	12	107	7	0.065
query	9	100	0	0.141
query	11	93	18	0.428
query	2	79	4	0.301
query	13	96	21	0.079
query	13	97	22	0.001
query	6	92	17	0.108
query	5	94	19	0.106
query	0	94	19	0.266
query	4	71	21	0.076
query	11	94	19	0.028
query	8	87	12	0.102
query	6	93	18	0.049
query	12	108	8	0.122
query	15	119	19	0.136
query	3	107	7	0.295
query	0	95	20	0.088
query	1	100	0	0.675
query	13	98	23	0.104
query	13	99	24	0.0
query	5	95	20	0.105
query	8	88	13	0.073
query	3	108	8	0.061
query	14	95	20	0.336
query	5	96	21	0.053
query	0	96	21	0.071
query	4	72	22	0.153
query	8	89	14	0.057
query	3	109	9	0.035
query	10	83	8	0.491
query	15	120	20	0.119
query	9	101	1	0.227
refresh	24	0.609
query	11	95	20	0.183
query	15	121	21	0.028
query	6	94	19	0.179
query	10	84	9	0.054
query	1	101	1	0.147
query	4	73	23	0.078
query	4	74	24	0.0
query	9	102	2	0.054
query	7	75	0	0.345
query	13	100	0	0.188
query	14	96	21	0.131
query	11	96	21	0.103
query	8	90	15	0.146
query	9	103	3	0.079
query	3	110	10	0.152
query	12	109	9	0.272
query	10	85	10	0.11
query	11	97	22	0.059
query	13	101	1	0.078
query	14	97	22	0.079
query	8	91	16	0.055
query	0	97	22	0.212
query	5	97	22	0.22
query	12	110	10	0.04
query	2	80	5	0.395
query	7	76	1	0.121
query	14	98	23	0.048
query	14	99	24	0.0
query	9	104	4	0.094
query	14	100	0	0.017
query	6	95	20	0.212
query	4	75	0	0.204
query	12	111	11	0.075
query	7	77	2	0.051
query	12	112	12	0.022
query	15	122	22	0.258
query	3	111	11	0.149
query	3	112	12	0.004
query	10	86	11	0.149
query	8	92	17	0.149
query	0	98	23	0.167
query	0	99	24	0.0
query	9	105	5	0.135
query	13	102	2	0.201
query	14	101	1	0.138
query	1	102	2	0.341
query	13	103	3	0.048
query	14	102	2	0.045
query	12	113	13	0.138
query	0	100	0	0.085
query	6	96	21	0.188
query	9	106	6	0.079
query	11	98	23	0.294
query	11	99	24	0.0
query	12	114	14	0.047
query	11	100	0	0.008
query	1	103	3	0.1
query	1	104	4	0.009
query	7	78	3	0.238
query	11	101	1	0.032
query	11	102	2	0.0
refresh	25	0.501
query	3	113	13	0.232
query	3	114	14	0.0
query	13	104	4	0.115
query	7	79	4	0.036
query	14	103	3	0.132
query	3	115	15	0.038
query	0	101	1	0.131
query	10	87	12	0.262
query	8	93	18	0.25
query	11	103	3	0.072
query	7	80	5	0.08
query	15	123	23	0.346
query	15	124	24	0.0
query	9	107	7	0.198
query	2	81	6	0.448
query	6	97	22	0.211
query	3	116	16	0.088
query	2	82	7	0.029
query	2	83	8	0.003
query	7	81	6	0.057
query	13	105	5	0.167
query	1	105	5	0.206
query	5	98	23	0.531
query	5	99	24	0.0
query	1	106	6	0.024
query	7	82	7	0.06
query	15	125	0	0.108
query	13	106	6	0.078
query	3	117	17	0.134
query	0	102	2	0.256
query	7	83	8	0.085
query	4	76	1	0.579
query	7	84	9	0.018
query	0	103	3	0.034
query	12	115	15	0.398
query	0	104	4	0.014
query	2	84	9	0.208
query	2	85	10	0.004
query	13	107	7	0.108
query	1	107	7	0.172
query	14	104	4	0.383
query	4	77	2	0.124
query	7	85	10	0.124
query	15	126	1	0.23
query	10	88	13	0.406
query	9	108	8	0.374
query	0	105	5	0.147
query	14	105	5	0.086
query	7	86	11	0.061
query	15	127	2	0.066
query	9	109	9	0.028
query	2	86	11	0.163
query	10	89	14	0.086
query	11	104	4	0.487
query	12	116	16	0.205
query	14	106	6	0.07
query	14	107	7	0.001
query	7	87	12	0.071
query	1	108	8	0.197
query	9	110	10	0.074
refresh	26	0.609
query	3	118	18	0.333
query	15	128	3	0.092
query	13	108	8	0.246
query	8	94	19	0.565
query	14	108	8	0.046
query	14	109	9	0.01
query	11	105	5	0.102
query	15	129	4	0.043
query	4	78	3	0.228
query	4	79	4	0.0
query	2	87	12	0.153
query	15	130	5	0.031
query	8	95	20	0.065
query	7	88	13	0.11
query	2	88	13	0.04
query	13	109	9	0.122
query	12	117	17	0.184
query	14	110	10	0.11
query	7	89	14	0.056
query	10	90	15	0.201
query	0	106	6	0.248
query	12	118	18	0.042
query	13	110	10	0.05
query	1	109	9	0.217
query	0	107	7	0.055
query	7	90	15	0.065
query	13	111	11	0.022
query	5	100	0	0.628
query	5	101	1	0.002
query	2	89	14	0.106
query	4	80	5	0.165
query	4	81	6	0.001
query	13	112	12	0.024
query	6	98	23	0.709
query	6	99	24	0.0
query	9	111	11	0.246
query	9	112	12	0.009
query	13	113	13	0.046
query	12	119	19	0.104
query	10	91	16	0.141
query	11	106	6	0.248
query	14	111	11	0.154
query	1	110	10	0.109
query	15	131	6	0.223
query	1	111	11	0.002
query	10	92	17	0.03
query	9	113	13	0.067
query	9	114	14	0.001
query	12	120	20	0.037
query	12	121	21	0.001
query	3	119	19	0.329
query	7	91	16	0.126
query	1	112	12	0.075
query	1	113	13	0.001
query	5	102	2	0.159
query	5	103	3	0.0
query	12	122	22	0.069
query	12	123	23	0.001
query	12	124	24	0.0
query	2	90	15	0.17
query	14	112	12	0.106
query	10	93	18	0.102
query	13	114	14	0.148
query	0	108	8	0.232
query	11	107	7	0.146
query	7	92	17	0.117
refresh	27	0.461
query	10	94	19	0.057
query	12	125	0	0.084
query	7	93	18	0.035
query	10	95	20	0.018
query	4	82	7	0.264
query	15	132	7	0.192
query	11	108	8	0.077
query	13	115	15	0.09
query	7	94	19	0.044
query	7	95	20	0.002
query	11	109	9	0.023
query	9	115	15	0.221
query	1	114	14	0.168
query	10	96	21	0.066
query	2	91	16	0.169
query	8	96	21	0.489
query	12	126	1	0.103
query	7	96	21	0.052
query	7	97	22	0.0
query	6	100	0	0.356
query	14	113	13	0.197
query	5	104	4	0.229
query	15	133	8	0.119
query	9	116	16	0.088
query	10	97	22	0.091
query	11	110	10	0.117
query	13	116	16	0.142
query	12	127	2	0.087
query	0	109	9	0.234
query	7	98	23	0.092
query	7	99	24	0.0
query	4	83	8	0.197
query	12	128	3	0.05
query	10	98	23	0.069
query	10	99	24	0.0
query	5	105	5	0.109
query	11	111	11	0.084
query	14	114	14	0.154
query	10	100	0	0.046
query	10	101	1	0.001
query	1	115	15	0.224
query	0	110	10	0.122
query	1	116	16	0.018
query	14	115	15	0.057
query	4	84	9	0.116
query	3	120	20	0.485
query	10	102	2	0.065
query	10	103	3	0.001
query	6	101	1	0.243
query	6	102	2	0.0
query	2	92	17	0.27
query	13	117	17	0.186
query	11	112	12	0.109
query	14	116	16	0.05
query	0	111	11	0.095
query	4	85	10	0.092
query	2	93	18	0.074
query	11	113	13	0.067
query	3	121	21	0.115
query	14	117	17	0.069
query	1	117	17	0.148
query	7	100	0	0.295
query	2	94	19	0.069
query	0	112	12	0.108
query	12	129	4	0.282
query	7	101	1	0.031
query	14	118	18	0.075
refresh	28	0.551
query	11	114	14	0.106
query	12	130	5	0.05
query	14	119	19	0.046
query	2	95	20	0.074
query	6	103	3	0.254
query	6	104	4	0.002
query	10	104	4	0.263
query	11	115	15	0.073
query	1	118	18	0.165
query	4	86	11	0.21
query	13	118	18	0.269
query	12	131	6	0.072
query	0	113	13	0.129
query	0	114	14	0.016
query	0	115	15	0.002
query	9	117	17	0.513
query	5	106	6	0.426
query	11	116	16	0.06
query	2	96	21	0.102
query	3	122	22	0.234
query	2	97	22	0.017
query	10	105	5	0.087
query	4	87	12	0.069
query	7	102	2	0.181
query	5	107	7	0.045
query	15	134	9	0.581
query	12	132	7	0.088
query	6	105	5	0.116
query	0	116	16	0.091
query	14	120	20	0.18
query	0	117	17	0.001
query	10	106	6	0.059
query	12	133	8	0.047
query	11	117	17	0.115
query	4	88	13	0.106
query	6	106	6	0.088
query	5	108	8	0.116
query	0	118	18	0.086
query	14	121	21	0.103
query	4	89	14	0.047
query	10	107	7	0.101
query	4	90	15	0.026
query	6	107	7	0.086
query	1	119	19	0.279
query	3	123	23	0.228
query	3	124	24	0.0
query	14	122	22	0.059
query	9	118	18	0.267
query	15	135	10	0.222
query	14	123	23	0.052
query	14	124	24	0.0
query	12	134	9	0.205
query	11	118	18	0.192
query	0	119	19	0.157
query	12	135	10	0.021
query	14	125	0	0.044
query	10	108	8	0.156
query	11	119	19	0.035
query	8	97	22	0.95
query	0	120	20	0.06
query	10	109	9	0.037
query	4	91	16	0.183
query	6	108	8	0.163
query	8	98	23	0.023
query	8	99	24	0.0
refresh	29	0.54
query	3	125	0	0.169
query	9	119	19	0.179
query	12	136	11	0.108
query	10	110	10	0.068
query	0	121	21	0.077
query	12	137	12	0.032
query	5	109	9	0.309
query	15	136	11	0.253
query	15	137	12	0.001
query	11	120	20	0.193
query	5	110	10	0.08
query	13	119	19	0.587
query	13	120	20	0.004
query	12	138	13	0.097
query	11	121	21	0.035
query	9	120	20	0.147
query	2	98	23	0.57
query	2	99	24	0.0
query	0	122	22	0.153
query	13	121	21	0.068
query	13	122	22	0.001
query	12	139	14	0.059
query	11	122	22	0.068
query	8	100	0	0.251
query	10	111	11	0.207
query	0	123	23	0.05
query	0	124	24	0.0
query	9	121	21	0.081
query	3	126	1	0.265
query	5	111	11	0.121
query	7	103	3	0.647
query	14	126	1	0.346
query	15	138	13	0.159
query	15	139	14	0.002
query	5	112	12	0.029
query	7	104	4	0.024
query	2	100	0	0.116
query	3	127	2	0.042
query	13	123	23	0.088
query	13	124	24	0.0
query	9	122	22	0.087
query	1	120	20	0.52
query	8	101	1	0.126
query	8	102	2	0.001
query	9	123	23	0.046
query	9	124	24	0.0
query	12	140	15	0.174
query	3	128	3	0.098
query	11	123	23	0.166
query	11	124	24	0.0
query	0	125	0	0.152
query	4	92	17	0.422
query	11	125	0	0.008
query	1	121	21	0.092
query	11	126	1	0.028
query	11	127	2	0.001
query	10	112	12	0.193
query	0	126	1	0.066
query	6	109	9	0.492
refresh	30	0.494
query	7	105	5	0.193
query	14	127	2	0.228
query	5	113	13	0.217
query	8	103	3	0.145
query	13	125	0	0.207
query	8	104	4	0.002
query	2	101	1	0.214
query	9	125	0	0.127
query	12	141	16	0.127
query	7	106	6	0.033
query	15	140	15	0.254
query	1	122	22	0.102
query	3	129	4	0.15
query	4	93	18	0.152
query	10	113	13	0.121
query	11	128	3	0.137
query	15	141	16	0.054
query	1	123	23	0.089
query	1	124	24	0.0
query	10	114	14	0.082
query	8	105	5	0.14
query	5	114	14	0.145
query	13	126	1	0.146
query	7	107	7	0.138
query	2	102	2	0.148
query	6	110	10	0.21
query	0	127	2	0.22
query	12	142	17	0.18
query	14	128	3	0.21
query	5	115	15	0.061
query	3	130	5	0.164
query	2	103	3	0.062
query	6	111	11	0.046
query	5	116	16	0.024
query	4	94	19	0.183
query	15	142	17	0.183
query	12	143	18	0.082
query	1	125	0	0.17
query	7	108	8	0.14
query	0	128	3	0.108
query	10	115	15	0.165
query	8	106	6	0.158
query	7	109	9	0.016
query	6	112	12	0.097
query	12	144	19	0.062
query	0	129	4	0.044
query	1	126	1	0.051
query	5	117	17	0.115
query	15	143	18	0.093
refresh	31	0.408
query	12	145	20	0.061
query	12	146	21	0.001
query	10	116	16	0.103
query	8	107	7	0.113
query	2	104	4	0.202
query	4	95	20	0.21
query	12	147	22	0.051
query	12	148	23	0.001
query	12	149	24	0.0
query	0	130	5	0.128
query	5	118	18	0.131
query	14	129	4	0.273
query	7	110	10	0.172
query	4	96	21	0.057
query	10	117	17	0.1
query	12	150	0	0.067
query	9	126	1	0.512
query	5	119	19	0.071
query	9	127	2	0.034
query	4	97	22	0.075
query	14	130	5	0.103
query	10	118	18	0.086
query	5	120	20	0.053
query	7	111	11	0.13
query	5	121	21	0.037
query	4	98	23	0.078
query	4	99	24	0.0
query	12	151	1	0.141
query	10	119	19	0.078
query	10	120	20	0.017
query	13	127	2	0.536
query	1	127	2	0.347
query	14	131	6	0.111
query	14	132	7	0.002
query	7	112	12	0.087
query	3	131	6	0.503
query	2	105	5	0.322
query	9	128	3	0.193
query	4	100	0	0.099
query	15	144	19	0.406
query	13	128	3	0.077
query	12	152	2	0.109
query	14	133	8	0.072
query	14	134	9	0.002
query	8	108	8	0.355
query	0	131	6	0.323
query	1	128	3	0.133
query	13	129	4	0.065
query	1	129	4	0.007
query	12	153	3	0.065
query	5	122	22	0.196
query	0	132	7	0.053
query	14	135	10	0.083
query	15	145	20	0.126
query	8	109	9	0.124
query	15	146	21	0.023
query	8	110	10	0.032
query	10	121	21	0.246
query	7	113	13	0.249
query	14	136	11	0.104
query	5	123	23	0.133
query	5	124	24	0.0
query	13	130	5	0.146
refresh	32	0.594
query	9	129	4	0.232
query	4	101	1	0.226
query	1	130	5	0.174
query	13	131	6	0.048
query	9	130	5	0.053
query	4	102	2	0.056
query	1	131	6	0.034
query	15	147	22	0.141
query	14	137	12	0.118
query	10	122	22	0.148
query	13	132	7	0.06
query	0	133	8	0.257
query	2	106	6	0.366
query	4	103	3	0.077
query	4	104	4	0.001
query	12	154	4	0.295
query	1	132	7	0.094
query	2	107	7	0.035
query	9	131	6	0.111
query	10	123	23	0.065
query	10	124	24	0.0
query	2	108	8	0.001
query	5	125	0	0.217
query	5	126	1	0.004
query	12	155	5	0.065
query	10	125	0	0.068
query	10	126	1	0.001
query	1	133	8	0.092
query	0	134	9	0.125
query	11	129	4	1.159
query	5	127	2	0.047
query	5	128	3	0.001
query	4	105	5	0.123
query	4	106	6	0.001
query	7	114	14	0.292
query	10	127	2	0.049
query	10	128	3	0.001
query	12	156	6	0.074
query	13	133	8	0.201
query	5	129	4	0.071
query	14	138	13	0.236
query	5	130	5	0.015
query	0	135	10	0.1
query	1	134	9	0.113
query	12	157	7	0.088
query	13	134	9	0.082
query	4	107	7	0.129
query	11	130	5	0.142
query	2	109	9	0.245
query	2	110	10	0.001
query	8	111	11	0.469
query	9	132	7	0.263
query	1	135	10	0.086
query	0	136	11	0.102
query	1	136	11	0.003
refresh	33	0.46
query	14	139	14	0.13
query	12	158	8	0.099
query	5	131	6	0.132
query	10	129	4	0.205
query	1	137	12	0.043
query	1	138	13	0.0
query	4	108	8	0.109
query	14	140	15	0.041
query	0	137	12	0.093
query	13	135	10	0.167
query	11	131	6	0.163
query	5	132	7	0.087
query	10	130	5	0.077
query	13	136	11	0.019
query	14	141	16	0.076
query	1	139	14	0.092
query	6	113	13	1.244
query	11	132	7	0.046
query	0	138	13	0.064
query	4	109	9	0.108
query	2	111	11	0.209
query	0	139	14	0.018
query	0	140	15	0.001
query	10	131	6	0.057
query	8	112	12	0.21
query	13	137	12	0.061
query	5	133	8	0.08
query	12	159	9	0.18
query	14	142	17	0.075
query	12	160	10	0.018
query	15	148	23	0.611
query	15	149	24	0.0
query	11	133	8	0.082
query	10	132	7	0.073
query	7	115	15	0.437
query	4	110	10	0.095
query	11	134	9	0.031
query	1	140	15	0.131
query	12	161	11	0.056
query	15	150	0	0.049
query	12	162	12	0.029
query	14	143	18	0.116
query	1	141	16	0.058
query	2	112	12	0.157
query	11	135	10	0.066
query	14	144	19	0.015
query	6	114	14	0.222
query	13	138	13	0.193
query	2	113	13	0.051
query	7	116	16	0.138
query	0	141	16	0.221
query	0	142	17	0.001
query	15	151	1	0.127
query	12	163	13	0.108
query	10	133	8	0.169
query	8	113	13	0.244
query	5	134	9	0.247
query	10	134	9	0.025
query	7	117	17	0.056
query	11	136	11	0.114
query	1	142	17	0.127
query	9	133	8	0.481
query	9	134	9	0.023
query	7	118	18	0.043
query	5	135	10	0.048
query	1	143	18	0.042
query	2	114	14	0.114
query	14	145	20	0.164
query	7	119	19	0.018
query	7	120	20	0.005
query	12	164	14	0.097
query	15	152	2	0.104
query	3	132	7	1.232
query	0	143	18	0.134
query	10	135	10	0.09
query	1	144	19	0.049
query	9	135	10	0.067
query	5	136	11	0.061
refresh	34	0.553
query	5	137	12	0.014
query	7	121	21	0.071
query	7	122	22	0.001
query	15	153	3	0.071
query	14	146	21	0.085
query	11	137	12	0.163
query	3	133	8	0.101
query	8	114	14	0.225
query	14	147	22	0.075
query	15	154	4	0.083
query	10	136	11	0.141
query	13	139	14	0.302
query	15	155	5	0.017
query	2	115	15	0.2
query	14	148	23	0.045
query	14	149	24	0.0
query	12	165	15	0.206
query	11	138	13	0.112
query	7	123	23	0.142
query	7	124	24	0.0
query	9	136	11	0.177
query	9	137	12	0.002
query	14	150	0	0.024
query	8	115	15	0.083
query	0	144	19	0.203
query	5	138	13	0.17
query	3	134	9	0.137
query	1	145	20	0.214
query	4	111	11	0.516
query	9	138	13	0.044
query	9	139	14	0.0
query	2	116	16	0.098
query	9	140	15	0.059
query	1	146	21	0.077
query	15	156	6	0.151
query	13	140	15	0.162
query	5	139	14	0.118
query	9	141	16	0.043
query	10	137	12	0.212
query	4	112	12	0.12
query	12	166	16	0.171
query	11	139	14	0.171
query	6	115	15	0.532
query	8	116	16	0.19
query	14	151	1	0.193
query	4	113	13	0.043
query	5	140	15	0.092
query	15	157	7	0.111
query	3	135	10	0.212
query	0	145	20	0.237
query	14	152	2	0.051
query	11	140	15	0.088
query	13	141	16	0.139
query	5	141	16	0.039
query	15	158	8	0.051
query	9	142	17	0.126
query	8	117	17	0.098
query	4	114	14	0.089
query	10	138	13	0.15
query	0	146	21	0.078
query	14	153	3	0.087
query	10	139	14	0.036
query	4	115	15	0.075
query	12	167	17	0.209
query	13	142	17	0.123
query	3	136	11	0.145
query	3	137	12	0.002
query	9	143	18	0.123
refresh	35	0.573
query	6	116	16	0.258
query	1	147	22	0.334
query	15	159	9	0.17
query	5	142	17	0.185
query	11	141	16	0.193
query	3	138	13	0.085
query	3	139	14	0.001
query	5	143	18	0.037
query	3	140	15	0.011
query	4	116	16	0.138
query	3	141	16	0.036
query	0	147	22	0.215
query	3	142	17	0.03
query	12	168	18	0.18
query	5	144	19	0.075
query	10	140	15	0.22
query	6	117	17	0.141
query	7	125	0	0.571
query	0	148	23	0.049
query	0	149	24	0.0
query	13	143	18	0.216
query	6	118	18	0.028
query	9	144	19	0.214
query	5	145	20	0.07
query	10	141	16	0.068
query	12	169	19	0.088
query	0	150	0	0.056
query	1	148	23	0.208
query	1	149	24	0.0
query	8	118	18	0.359
query	6	119	19	0.072
query	0	151	1	0.026
query	10	142	17	0.041
query	2	117	17	0.632
query	7	126	1	0.133
query	15	160	10	0.266
query	5	146	21	0.088
query	14	154	4	0.416
query	12	170	20	0.115
query	12	171	21	0.001
query	10	143	18	0.091
query	3	143	18	0.218
query	6	120	20	0.105
query	15	161	11	0.089
query	15	162	12	0.001
query	4	117	17	0.292
query	10	144	19	0.051
query	12	172	22	0.071
query	12	173	23	0.001
query	12	174	24	0.0
query	3	144	19	0.067
query	10	145	20	0.025
query	0	152	2	0.175
query	7	127	2	0.146
query	15	163	13	0.059
query	15	164	14	0.001
refresh	36	0.502
query	6	121	21	0.155
query	0	153	3	0.089
query	9	145	20	0.324
query	4	118	18	0.136
query	12	175	0	0.116
query	0	154	4	0.023
query	10	146	21	0.131
query	5	147	22	0.282
query	9	146	21	0.062
query	3	145	20	0.164
query	7	128	3	0.158
query	11	142	17	0.572
query	15	165	15	0.159
query	0	155	5	0.069
query	6	122	22	0.103
query	4	119	19	0.106
query	10	147	22	0.074
query	15	166	16	0.031
query	3	146	21	0.054
query	7	129	4	0.062
query	14	155	5	0.323
query	12	176	1	0.136
query	3	147	22	0.036
query	8	119	19	0.455
query	3	148	23	0.043
query	3	149	24	0.0
query	7	130	5	0.074
query	15	167	17	0.114
query	10	148	23	0.123
query	10	149	24	0.0
query	8	120	20	0.066
